churn_id,customer_id,customer_segment,customer_country,customer_city,is_churned,churn_flag,churn_date,days_since_churn,churn_reason,churn_category,churn_risk_score,churn_probability,subscription_type,customer_age_months,total_spend_usd,avg_order_value_usd,num_purchases,satisfaction_score,satisfaction_level,support_tickets,returns_count,days_since_last_purchase,customer_lifetime_value_usd,engagement_level,prevention_method,support_interactions,last_support_channel,feedback_score,loyalty_score,marketing_emails_sent,marketing_emails_opened,marketing_emails_clicked,marketing_conversions,social_media_engagement,referral_count,is_high_risk_customer,predicted_churn,customer_retention_cost_usd,recovery_revenue_usd,dataset_year,churn_rate_indicator,customer_value_category,churn_risk_category,churn_revenue_impact_usd,customer_health_score,customer_health_category,retention_probability
CHURN-009852,CUST-002287,Premium,Australia,Adelaide,No,0,Not Applicable,0,Not Applicable,Not Applicable,15,0.15,Premium,21,7685.28,960.66,8,2,Dissatisfied,6,5,44,7854.35,High,Special Promotion,1,Social Media,1,21.5,32,2,0,0,Medium,19,No,No,14.79,60.36,2026,Low,Medium Value,Very Low,0.0,100,Excellent,0.85
CHURN-009853,CUST-046782,Premium,India,Lucknow,No,0,Not Applicable,0,Not Applicable,Not Applicable,71,0.71,Basic,52,45260.98,15086.99,3,1,Very Dissatisfied,14,1,84,54338.28,High,None,8,Chat,9,28.7,27,15,18,2,None,4,Yes,Yes,128.32,87.97,2026,Medium,High Value,High,0.0,80,Good,0.29
CHURN-009854,CUST-046129,Small Business,Netherlands,Groningen,No,0,Not Applicable,0,Not Applicable,Not Applicable,11,0.11,None,54,32544.23,2324.59,14,5,Very Satisfied,9,3,122,29005.66,High,None,5,Phone,6,87.1,15,11,4,1,Medium,13,No,No,175.78,73.79,2026,Low,High Value,Very Low,0.0,100,Excellent,0.89
CHURN-009855,CUST-038175,Consumer,Japan,Kyoto,No,0,Not Applicable,0,Not Applicable,Not Applicable,15,0.15,None,30,23112.74,491.76,47,5,Very Satisfied,1,9,36,23248.81,Medium,Customer Service Call,4,Email,7,72.8,30,9,7,2,Medium,12,No,No,115.42,291.08,2026,Low,High Value,Very Low,0.0,100,Excellent,0.85
CHURN-009856,CUST-024118,Consumer,Italy,Genoa,Yes,1,2026-07-12 00:00:00,97,Unhappy with Return Policy,Involuntary,34,0.34,None,22,30417.94,1086.36,28,4,Satisfied,7,2,212,27259.88,Medium,None,10,Store Visit,10,35.9,34,28,8,0,Low,0,No,No,102.11,457.3,2026,Medium,High Value,Low,12167.176000000001,95,Excellent,0.1
CHURN-009857,CUST-042579,Consumer,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,52,0.52,Basic,49,21517.08,1132.48,19,1,Very Dissatisfied,13,1,86,21408.15,Medium,None,13,Social Media,10,24.5,44,32,3,0,Medium,2,No,No,178.88,69.19,2026,Medium,High Value,Medium,0.0,65,Good,0.48
CHURN-009858,CUST-026186,Small Business,Brazil,Belo Horizonte,Yes,1,2026-11-15 00:00:00,167,Technical Issues,Involuntary,70,0.7,Basic,1,7320.31,305.01,24,5,Very Satisfied,17,8,37,7679.77,Low,None,3,Phone,2,2.7,24,8,0,0,Low,4,No,Yes,87.4,49.49,2026,Medium,Medium Value,High,2928.1240000000007,100,Excellent,0.1
CHURN-009859,CUST-037438,Consumer,Netherlands,Groningen,No,0,Not Applicable,0,Not Applicable,Not Applicable,44,0.44,Basic,36,29310.17,751.54,39,5,Very Satisfied,13,6,311,25393.73,Medium,None,10,Social Media,10,74.8,9,8,3,3,None,5,No,No,50.56,184.1,2026,Low,High Value,Medium,0.0,100,Excellent,0.56
CHURN-009860,CUST-007327,Premium,Singapore,Singapore,Yes,1,2026-04-21 00:00:00,46,Payment Problems,Involuntary,64,0.64,Basic,45,44218.79,14739.6,3,4,Satisfied,13,3,60,52940.94,Low,None,16,Self-Service,6,68.9,10,4,7,5,Low,16,No,No,141.13,42.81,2026,Medium,High Value,High,17687.516,100,Excellent,0.1
CHURN-009861,CUST-033668,Enterprise,United Arab Emirates,Abu Dhabi,No,0,Not Applicable,0,Not Applicable,Not Applicable,13,0.13,Enterprise,42,19952.99,1247.06,16,4,Satisfied,3,6,59,25404.22,Medium,None,2,Phone,8,32.8,7,2,2,0,Medium,0,No,No,78.98,353.9,2026,Low,High Value,Very Low,0.0,100,Excellent,0.87
CHURN-009862,CUST-018468,Premium,Singapore,Singapore,Yes,1,2026-04-14 00:00:00,136,Payment Problems,Involuntary,20,0.2,Premium,18,46567.28,3880.61,12,5,Very Satisfied,10,3,13,37769.13,Low,None,10,Phone,2,56.3,8,2,8,2,None,8,No,No,24.57,52.82,2026,Medium,High Value,Very Low,18626.912,100,Excellent,0.1
CHURN-009863,CUST-009559,Consumer,Spain,Seville,No,0,Not Applicable,0,Not Applicable,Not Applicable,9,0.09,None,13,15526.86,352.88,44,3,Neutral,4,0,36,17579.9,Medium,None,6,Store Visit,8,53.9,26,16,12,6,Low,16,No,No,124.33,379.05,2026,Low,High Value,Very Low,0.0,85,Excellent,0.91
CHURN-009864,CUST-002450,Premium,United Kingdom,Newcastle,No,0,Not Applicable,0,Not Applicable,Not Applicable,33,0.33,Premium,26,9438.62,242.02,39,3,Neutral,15,2,78,11825.85,High,None,12,Self-Service,3,34.5,5,3,0,0,Medium,17,No,No,167.73,89.45,2026,Low,Medium Value,Low,0.0,100,Excellent,0.67
CHURN-009865,CUST-048838,Premium,United Kingdom,Birmingham,Yes,1,2026-06-28 00:00:00,94,Low Product Variety,Involuntary,69,0.69,Premium,47,45512.33,1166.98,39,1,Very Dissatisfied,11,6,79,57983.49,High,Customer Service Call,5,Self-Service,3,52.0,0,0,0,0,Medium,11,No,Yes,110.39,233.64,2026,Medium,High Value,High,18204.932,80,Good,0.1
CHURN-009866,CUST-009193,Enterprise,France,Nantes,No,0,Not Applicable,0,Not Applicable,Not Applicable,20,0.2,Enterprise,51,19151.05,660.38,29,3,Neutral,13,6,27,20419.58,Medium,Special Promotion,4,Email,8,80.2,22,20,7,7,None,10,No,No,57.5,453.28,2026,Low,High Value,Very Low,0.0,100,Excellent,0.8
CHURN-009867,CUST-000512,Consumer,United States,New York,Yes,1,2026-05-20 00:00:00,167,Poor Customer Service,Involuntary,40,0.4,None,23,2762.11,251.1,11,4,Satisfied,16,3,36,3467.06,Medium,None,8,Self-Service,5,85.1,13,3,2,1,High,12,No,No,159.12,354.34,2026,Medium,Low Value,Low,1104.844,100,Excellent,0.1
CHURN-009868,CUST-006837,Consumer,India,Pune,Yes,1,2026-07-04 00:00:00,86,Too Expensive,Competitive,69,0.69,None,52,2281.43,71.29,32,5,Very Satisfied,11,1,35,1882.04,Low,None,4,Social Media,3,59.8,32,28,22,9,Medium,2,No,Yes,100.34,66.14,2026,Medium,Low Value,High,912.572,100,Excellent,0.1
CHURN-009869,CUST-002887,Small Business,Spain,Barcelona,No,0,Not Applicable,0,Not Applicable,Not Applicable,48,0.48,Basic,46,32660.73,680.43,48,1,Very Dissatisfied,12,4,181,28092.66,Medium,None,9,Store Visit,10,45.0,41,36,2,1,None,6,No,No,118.16,116.86,2026,Low,High Value,Medium,0.0,65,Good,0.52
CHURN-009870,CUST-005459,Premium,United Kingdom,Birmingham,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Basic,46,7268.33,220.25,33,3,Neutral,8,3,66,6057.0,Medium,Free Trial,8,Self-Service,7,4.5,29,2,8,7,None,7,No,No,1.93,184.54,2026,Low,Medium Value,Very Low,0.0,100,Excellent,1.0
CHURN-009871,CUST-040379,Consumer,United States,San Jose,No,0,Not Applicable,0,Not Applicable,Not Applicable,64,0.64,Basic,12,49644.47,1773.02,28,4,Satisfied,0,8,76,46158.85,Low,Special Promotion,3,Phone,4,97.3,27,15,8,2,Low,1,No,No,120.52,7.09,2026,Medium,High Value,High,0.0,100,Excellent,0.36
CHURN-009872,CUST-005363,Premium,Australia,Wollongong,No,0,Not Applicable,0,Not Applicable,Not Applicable,24,0.24,Basic,16,19643.62,400.89,49,3,Neutral,8,7,59,23389.85,Medium,None,8,Self-Service,5,10.8,35,28,4,0,None,12,No,No,56.49,210.63,2026,Low,High Value,Low,0.0,100,Excellent,0.76
CHURN-009873,CUST-041269,Premium,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,89,0.89,Basic,54,4415.61,883.12,5,2,Dissatisfied,16,5,47,4444.82,Low,None,7,Phone,10,83.6,14,6,6,1,None,1,Yes,Yes,176.87,297.38,2026,Medium,Low Value,Very High,0.0,85,Excellent,0.11
CHURN-009874,CUST-047840,Consumer,Netherlands,Breda,No,0,Not Applicable,0,Not Applicable,Not Applicable,19,0.19,None,5,33662.26,2103.89,16,4,Satisfied,5,8,11,39888.25,Medium,Customer Service Call,9,Social Media,8,26.0,0,0,0,0,Low,7,No,No,181.32,443.97,2026,Low,High Value,Very Low,0.0,100,Excellent,0.81
CHURN-009875,CUST-048065,Small Business,Canada,Hamilton,No,0,Not Applicable,0,Not Applicable,Not Applicable,55,0.55,Basic,41,26201.24,1139.18,23,2,Dissatisfied,12,6,117,29216.46,Medium,None,16,Social Media,9,39.2,48,2,3,3,High,17,No,No,55.78,323.9,2026,Medium,High Value,Medium,0.0,85,Excellent,0.45
CHURN-009876,CUST-017105,Small Business,United Kingdom,Leeds,No,0,Not Applicable,0,Not Applicable,Not Applicable,19,0.19,Basic,30,30035.27,698.49,43,4,Satisfied,0,9,161,32484.7,Medium,None,3,Email,3,22.6,27,15,6,1,Medium,15,No,No,54.44,276.99,2026,Low,High Value,Very Low,0.0,100,Excellent,0.81
CHURN-009877,CUST-041080,Consumer,France,Bordeaux,Yes,1,2026-03-23 00:00:00,91,Too Expensive,Competitive,71,0.71,Premium,41,5419.98,216.8,25,5,Very Satisfied,14,6,71,5856.28,Low,None,4,Store Visit,9,4.8,28,1,20,6,Low,0,Yes,Yes,29.12,62.02,2026,High,Medium Value,High,2167.992,100,Excellent,0.1
CHURN-009878,CUST-012357,Consumer,Brazil,Recife,No,0,Not Applicable,0,Not Applicable,Not Applicable,27,0.27,Basic,22,13989.22,423.92,33,4,Satisfied,7,8,61,11559.5,Medium,None,9,Phone,8,36.9,48,18,10,1,Low,4,No,No,17.48,86.08,2026,Low,High Value,Low,0.0,100,Excellent,0.73
CHURN-009879,CUST-041578,Small Business,Canada,Edmonton,No,0,Not Applicable,0,Not Applicable,Not Applicable,53,0.53,Basic,53,1713.97,42.85,40,1,Very Dissatisfied,12,1,12,2152.29,High,Special Promotion,8,Email,4,1.3,39,38,28,3,Medium,12,No,No,15.3,96.82,2026,Medium,Low Value,Medium,0.0,100,Excellent,0.47
CHURN-009880,CUST-019089,Consumer,Canada,Ottawa,Yes,1,2026-11-24 00:00:00,11,Payment Problems,Involuntary,95,0.95,None,20,23213.38,1934.45,12,1,Very Dissatisfied,16,3,303,22251.0,Low,None,0,Store Visit,8,16.7,28,3,6,4,Low,17,Yes,Yes,22.63,127.99,2026,High,High Value,Very High,9285.351999999999,25,Poor,0.1
CHURN-009881,CUST-045152,Premium,Singapore,Singapore,Yes,1,2026-11-14 00:00:00,172,Found Alternative,Competitive,47,0.47,Premium,15,31145.6,973.3,32,1,Very Dissatisfied,16,7,50,39972.95,High,None,10,Email,6,88.9,13,10,0,0,High,14,No,No,175.39,458.81,2026,Medium,High Value,Medium,12458.24,90,Excellent,0.1
CHURN-009882,CUST-017088,Small Business,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,34,0.34,Premium,38,30795.96,1099.86,28,3,Neutral,5,3,285,27148.92,Low,Customer Service Call,6,Email,2,11.0,7,4,6,3,None,0,No,No,120.7,104.9,2026,Low,High Value,Low,0.0,95,Excellent,0.66
CHURN-009883,CUST-037242,Premium,Germany,Berlin,No,0,Not Applicable,0,Not Applicable,Not Applicable,41,0.41,Basic,17,18180.66,478.44,38,3,Neutral,8,5,25,14564.16,Low,None,2,Chat,7,13.3,30,9,10,2,Low,6,No,No,151.59,184.82,2026,Low,High Value,Medium,0.0,100,Excellent,0.59
CHURN-009884,CUST-012040,Premium,United Arab Emirates,Abu Dhabi,No,0,Not Applicable,0,Not Applicable,Not Applicable,54,0.54,Premium,22,6642.72,154.48,43,3,Neutral,14,0,55,8053.78,Low,Feedback Request,4,Self-Service,2,51.4,22,3,20,4,Low,0,No,No,72.25,434.74,2026,Medium,Medium Value,Medium,0.0,100,Excellent,0.46
CHURN-009885,CUST-001250,Premium,United Arab Emirates,Umm Al Quwain,Yes,1,2026-08-23 00:00:00,79,Found Alternative,Competitive,33,0.33,Basic,32,7289.2,165.66,44,3,Neutral,11,9,242,6240.99,Medium,Free Trial,1,Self-Service,6,93.1,34,3,10,5,None,17,No,No,65.67,343.8,2026,Medium,Medium Value,Low,2915.6800000000007,100,Excellent,0.1
CHURN-009886,CUST-018367,Consumer,Japan,Kobe,No,0,Not Applicable,0,Not Applicable,Not Applicable,8,0.08,Basic,17,37773.91,2098.55,18,3,Neutral,8,8,34,38457.55,Medium,Discount Offer,12,Email,4,4.2,0,0,0,0,Low,8,No,No,69.9,323.68,2026,Low,High Value,Very Low,0.0,100,Excellent,0.92
CHURN-009887,CUST-033246,Consumer,Brazil,Curitiba,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Basic,25,3266.68,112.64,29,5,Very Satisfied,9,3,20,3077.18,Medium,None,5,Store Visit,8,51.8,47,32,36,4,Medium,7,No,No,79.8,406.13,2026,Low,Low Value,Very Low,0.0,100,Excellent,1.0
CHURN-009888,CUST-049689,Consumer,Japan,Sapporo,No,0,Not Applicable,0,Not Applicable,Not Applicable,5,0.05,Basic,49,31846.36,2449.72,13,4,Satisfied,8,1,178,29192.88,Medium,None,0,Phone,5,77.7,35,31,0,0,Low,7,No,No,196.44,286.55,2026,Low,High Value,Very Low,0.0,100,Excellent,0.95
CHURN-009889,CUST-003984,Small Business,Australia,Hobart,Yes,1,2026-06-06 00:00:00,52,Too Expensive,Competitive,54,0.54,None,8,27010.42,844.08,32,2,Dissatisfied,11,3,3,28784.66,High,None,11,Email,8,98.8,28,16,13,0,None,15,No,No,179.37,247.56,2026,Medium,High Value,Medium,10804.168,90,Excellent,0.1
CHURN-009890,CUST-018523,Enterprise,United Arab Emirates,Umm Al Quwain,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Enterprise,42,18744.08,480.62,39,5,Very Satisfied,10,5,14,16274.61,Medium,None,3,Store Visit,1,85.3,5,2,1,0,Low,4,No,No,88.16,232.56,2026,Low,High Value,Very Low,0.0,100,Excellent,1.0
CHURN-009891,CUST-000519,Consumer,India,Pune,Yes,1,2026-01-11 00:00:00,139,Payment Problems,Involuntary,58,0.58,None,48,771.2,96.4,8,5,Very Satisfied,15,5,43,982.39,Low,None,16,Phone,4,35.2,35,15,4,3,Low,1,No,No,128.84,237.91,2026,Medium,Very Low Value,Medium,308.48,100,Excellent,0.1
CHURN-009892,CUST-003200,Premium,Singapore,Singapore,Yes,1,2026-10-10 00:00:00,13,Unhappy with Return Policy,Involuntary,100,1.0,Basic,57,37014.47,4112.72,9,1,Very Dissatisfied,16,9,75,39207.7,Low,None,0,Chat,3,11.5,10,0,1,1,Low,12,Yes,Yes,168.17,317.38,2026,High,High Value,Very High,14805.788,55,Fair,0.1
CHURN-009893,CUST-019659,Consumer,Netherlands,The Hague,No,0,Not Applicable,0,Not Applicable,Not Applicable,16,0.16,Basic,30,329.9,9.16,36,4,Satisfied,7,8,46,386.42,High,None,1,Phone,9,83.8,28,8,19,3,Low,6,No,No,177.55,267.15,2026,Low,Very Low Value,Very Low,0.0,100,Excellent,0.84
CHURN-009894,CUST-039638,Small Business,Italy,Milan,No,0,Not Applicable,0,Not Applicable,Not Applicable,28,0.28,Premium,46,32257.89,16128.94,2,3,Neutral,16,8,17,37129.82,High,Feedback Request,8,Social Media,8,79.0,37,18,22,0,Low,17,No,No,152.29,435.3,2026,Low,High Value,Low,0.0,100,Excellent,0.72
CHURN-009895,CUST-016276,Consumer,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,38,0.38,Basic,57,14598.88,1327.17,11,3,Neutral,17,0,253,15153.54,High,None,10,Store Visit,9,30.2,5,0,0,0,Low,4,No,No,154.14,216.92,2026,Low,High Value,Low,0.0,100,Excellent,0.62
CHURN-009896,CUST-016846,Consumer,Singapore,Singapore,Yes,1,2026-01-08 00:00:00,77,Found Alternative,Competitive,69,0.69,Basic,26,36523.58,1141.36,32,1,Very Dissatisfied,2,4,47,43325.49,Low,None,1,Store Visit,1,99.1,42,37,23,5,None,19,No,Yes,144.35,423.55,2026,Medium,High Value,High,14609.431999999999,65,Good,0.1
CHURN-009897,CUST-043795,Consumer,Singapore,Singapore,Yes,1,2026-10-16 00:00:00,86,Account Issues,Involuntary,54,0.54,Basic,32,29616.69,5923.34,5,2,Dissatisfied,12,9,41,29426.44,High,None,5,Store Visit,1,62.1,28,25,10,2,Low,19,No,No,73.73,110.71,2026,Medium,High Value,Medium,11846.676000000001,100,Excellent,0.1
CHURN-009898,CUST-046920,Consumer,Saudi Arabia,Jeddah,Yes,1,2026-12-11 00:00:00,72,Shipping Issues,Involuntary,60,0.6,None,26,9219.61,485.24,19,1,Very Dissatisfied,7,0,85,10973.15,High,Discount Offer,11,Store Visit,9,45.5,34,5,34,6,Low,19,No,No,114.59,150.24,2026,Medium,Medium Value,Medium,3687.8440000000014,50,Fair,0.1
CHURN-009899,CUST-032201,Enterprise,Canada,Vancouver,No,0,Not Applicable,0,Not Applicable,Not Applicable,93,0.93,Premium,38,13463.02,373.97,36,2,Dissatisfied,14,3,42,16724.14,Low,None,6,Store Visit,9,49.5,42,2,13,1,None,14,Yes,Yes,90.95,29.08,2026,Medium,High Value,Very High,0.0,85,Excellent,0.07
CHURN-009900,CUST-015084,Consumer,France,Toulouse,Yes,1,2026-12-28 00:00:00,67,Poor Product Quality,Involuntary,57,0.57,None,24,22090.98,669.42,33,2,Dissatisfied,6,2,9,21142.68,Low,None,1,Self-Service,3,22.0,47,40,0,0,None,2,No,No,150.83,86.42,2026,Medium,High Value,Medium,8836.392,65,Good,0.1
CHURN-009901,CUST-037074,Premium,United States,Houston,Yes,1,2026-08-29 00:00:00,151,Unhappy with Return Policy,Involuntary,41,0.41,Premium,14,21649.34,5412.34,4,4,Satisfied,3,5,52,27670.89,Low,None,2,Chat,3,50.5,12,0,11,9,Low,15,No,No,138.66,477.14,2026,Medium,High Value,Medium,8659.735999999999,100,Excellent,0.1
CHURN-009902,CUST-014854,Consumer,Saudi Arabia,Dhahran,Yes,1,2026-10-04 00:00:00,24,Too Expensive,Competitive,81,0.81,Premium,24,29181.02,1268.74,23,1,Very Dissatisfied,17,1,84,25931.85,Low,None,8,Social Media,5,62.9,34,13,10,4,Low,17,Yes,Yes,24.62,205.35,2026,High,High Value,Very High,11672.408,55,Fair,0.1
CHURN-009903,CUST-037612,Premium,United States,San Jose,No,0,Not Applicable,0,Not Applicable,Not Applicable,15,0.15,Premium,43,14638.61,861.09,17,3,Neutral,12,9,53,13912.58,High,None,6,Email,7,26.1,27,6,0,0,Medium,10,No,No,195.53,388.15,2026,Low,High Value,Very Low,0.0,100,Excellent,0.85
CHURN-009904,CUST-038242,Premium,Mexico,Cancun,Yes,1,2026-07-24 00:00:00,49,Too Expensive,Competitive,59,0.59,Basic,24,38286.6,957.16,40,2,Dissatisfied,3,5,146,44414.39,Low,None,6,Self-Service,8,38.7,25,7,13,6,None,19,No,No,161.0,22.57,2026,Medium,High Value,Medium,15314.64,75,Good,0.1
CHURN-009905,CUST-002822,Premium,Saudi Arabia,Buraidah,No,0,Not Applicable,0,Not Applicable,Not Applicable,26,0.26,Premium,27,44825.09,44825.09,1,5,Very Satisfied,15,1,67,42363.27,High,None,14,Self-Service,6,15.6,41,19,6,1,Low,10,No,No,100.11,24.65,2026,Low,High Value,Low,0.0,100,Excellent,0.74
CHURN-009906,CUST-005515,Consumer,Saudi Arabia,Buraidah,Yes,1,2026-05-19 00:00:00,57,Too Expensive,Competitive,50,0.5,Basic,48,30825.5,642.2,48,2,Dissatisfied,18,0,267,25562.13,Medium,None,15,Chat,5,50.6,0,0,0,0,Low,15,No,No,19.33,178.61,2026,Medium,High Value,Medium,12330.2,85,Excellent,0.1
CHURN-009907,CUST-021431,Consumer,Brazil,Belo Horizonte,No,0,Not Applicable,0,Not Applicable,Not Applicable,21,0.21,Basic,16,11539.79,480.82,24,5,Very Satisfied,13,9,10,12267.06,Medium,None,13,Self-Service,3,14.3,0,0,0,0,High,13,No,No,98.81,60.6,2026,Low,High Value,Low,0.0,100,Excellent,0.79
CHURN-009908,CUST-045391,Consumer,Italy,Milan,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Premium,3,45241.99,1508.07,30,4,Satisfied,1,5,40,43667.56,High,None,5,Phone,3,68.8,16,8,1,0,Medium,19,No,No,109.33,464.69,2026,Low,High Value,Very Low,0.0,100,Excellent,1.0
CHURN-009909,CUST-025581,Consumer,Japan,Kyoto,No,0,Not Applicable,0,Not Applicable,Not Applicable,12,0.12,None,29,46398.17,4639.82,10,5,Very Satisfied,4,3,33,45870.46,High,None,1,Chat,8,13.6,25,1,0,0,Medium,5,No,No,17.26,404.89,2026,Low,High Value,Very Low,0.0,100,Excellent,0.88
CHURN-009910,CUST-029844,Enterprise,United Arab Emirates,Fujairah,No,0,Not Applicable,0,Not Applicable,Not Applicable,28,0.28,Premium,31,189.67,7.59,25,3,Neutral,9,3,2,217.84,Low,None,8,Social Media,8,27.2,8,5,7,6,Low,2,No,No,175.34,310.46,2026,Low,Very Low Value,Low,0.0,100,Excellent,0.72
CHURN-009911,CUST-027208,Small Business,India,Pune,Yes,1,2026-10-01 00:00:00,122,Poor Product Quality,Involuntary,80,0.8,None,43,21931.48,1827.62,12,2,Dissatisfied,4,3,188,27038.99,Low,None,4,Chat,6,20.0,38,29,33,4,None,7,Yes,Yes,78.02,167.8,2026,High,High Value,High,8772.591999999999,45,Fair,0.1
CHURN-009912,CUST-033035,Consumer,Netherlands,Tilburg,No,0,Not Applicable,0,Not Applicable,Not Applicable,50,0.5,Premium,19,9503.96,0.0,0,3,Neutral,12,9,18,12178.76,Low,None,7,Chat,7,70.2,5,5,3,2,None,8,No,No,47.64,81.79,2026,Low,Medium Value,Medium,0.0,100,Excellent,0.5
CHURN-009913,CUST-028554,Consumer,Saudi Arabia,Tabuk,Yes,1,2026-02-21 00:00:00,173,Technical Issues,Involuntary,49,0.49,Basic,16,38192.9,3182.74,12,3,Neutral,4,2,228,41556.37,Low,None,7,Social Media,9,17.5,32,25,21,8,None,19,No,No,22.91,298.49,2026,Medium,High Value,Medium,15277.160000000002,95,Excellent,0.1
CHURN-009914,CUST-021646,Consumer,Pakistan,Multan,No,0,Not Applicable,0,Not Applicable,Not Applicable,23,0.23,Basic,49,44020.12,1467.34,30,3,Neutral,18,1,96,37349.1,High,None,11,Chat,1,4.8,45,43,38,2,High,2,No,No,181.94,347.08,2026,Low,High Value,Low,0.0,100,Excellent,0.77
CHURN-009915,CUST-029389,Small Business,Australia,Newcastle,No,0,Not Applicable,0,Not Applicable,Not Applicable,0,0.0,Premium,15,49869.4,1061.05,47,3,Neutral,10,1,44,62106.44,High,None,10,Chat,5,95.3,40,9,13,8,Medium,18,No,No,175.25,434.12,2026,Low,High Value,Very Low,0.0,100,Excellent,1.0
CHURN-009916,CUST-002445,Small Business,France,Paris,Yes,1,2026-08-25 00:00:00,118,Low Product Variety,Involuntary,29,0.29,Premium,6,11614.34,297.8,39,1,Very Dissatisfied,3,3,261,13669.29,High,Feedback Request,6,Store Visit,1,24.3,32,29,5,3,Medium,15,No,No,123.09,252.61,2026,Medium,High Value,Low,4645.736,80,Good,0.1
CHURN-009917,CUST-040149,Small Business,Saudi Arabia,Khamis Mushait,Yes,1,2026-07-23 00:00:00,53,Better Price Elsewhere,Competitive,40,0.4,Premium,32,42193.15,5274.14,8,4,Satisfied,15,0,78,35071.61,High,None,2,Self-Service,9,84.2,49,38,12,9,High,15,No,No,151.05,280.98,2026,Medium,High Value,Low,16877.260000000002,100,Excellent,0.1
CHURN-009918,CUST-001633,Premium,Saudi Arabia,Mecca,No,0,Not Applicable,0,Not Applicable,Not Applicable,38,0.38,Premium,2,40728.08,1770.79,23,1,Very Dissatisfied,0,2,74,50633.83,Medium,None,1,Email,8,49.5,0,0,0,0,Low,4,No,No,13.22,221.71,2026,Low,High Value,Low,0.0,65,Good,0.62
CHURN-009919,CUST-027827,Enterprise,Australia,Melbourne,Yes,1,2026-06-21 00:00:00,145,Better Price Elsewhere,Competitive,53,0.53,Premium,1,9040.73,1808.15,5,1,Very Dissatisfied,6,3,66,7485.28,High,None,6,Chat,7,14.1,27,0,18,9,Low,1,No,No,109.82,447.33,2026,Medium,Medium Value,Medium,3616.292,80,Good,0.1
CHURN-009920,CUST-047988,Consumer,Singapore,Singapore,No,0,Not Applicable,0,Not Applicable,Not Applicable,34,0.34,None,17,42306.85,1031.87,41,4,Satisfied,1,5,20,50281.03,Low,None,2,Store Visit,5,83.2,45,36,29,4,None,1,No,No,134.93,90.15,2026,Low,High Value,Low,0.0,100,Excellent,0.66
CHURN-009921,CUST-046722,Premium,France,Marseille,No,0,Not Applicable,0,Not Applicable,Not Applicable,31,0.31,Premium,50,28965.11,1448.26,20,4,Satisfied,0,8,156,35653.14,Medium,None,4,Chat,7,1.5,47,40,47,6,Low,2,No,No,85.56,159.4,2026,Low,High Value,Low,0.0,100,Excellent,0.69
CHURN-009922,CUST-040160,Consumer,Mexico,Tijuana,No,0,Not Applicable,0,Not Applicable,Not Applicable,33,0.33,Basic,34,29016.07,763.58,38,3,Neutral,11,1,328,27836.37,Medium,None,5,Phone,4,91.6,42,0,24,4,Low,6,No,No,174.59,149.73,2026,Low,High Value,Low,0.0,100,Excellent,0.67
CHURN-009923,CUST-020371,Consumer,Brazil,Recife,Yes,1,2026-10-08 00:00:00,47,Better Price Elsewhere,Competitive,36,0.36,None,7,44569.36,1782.77,25,5,Very Satisfied,2,9,6,47716.64,Low,Customer Service Call,3,Store Visit,9,32.2,17,6,6,4,Low,5,No,No,91.05,48.41,2026,Medium,High Value,Low,17827.744000000002,100,Excellent,0.1
CHURN-009924,CUST-006187,Small Business,Canada,Ottawa,No,0,Not Applicable,0,Not Applicable,Not Applicable,25,0.25,Basic,32,2337.82,779.27,3,5,Very Satisfied,8,0,88,3038.52,Low,None,9,Email,9,71.2,46,22,36,2,Low,12,No,No,40.46,254.67,2026,Low,Low Value,Low,0.0,100,Excellent,0.75
CHURN-009925,CUST-026143,Premium,Australia,Sydney,No,0,Not Applicable,0,Not Applicable,Not Applicable,9,0.09,Basic,50,29202.05,1168.08,25,3,Neutral,5,7,42,24177.45,Medium,None,1,Social Media,1,15.3,11,10,0,0,Low,15,No,No,159.49,196.02,2026,Low,High Value,Very Low,0.0,100,Excellent,0.91
CHURN-009926,CUST-037595,Premium,Spain,Seville,No,0,Not Applicable,0,Not Applicable,Not Applicable,18,0.18,Basic,48,42863.59,1158.48,37,2,Dissatisfied,7,3,34,41711.71,Medium,None,4,Social Media,6,69.4,36,24,31,2,High,9,No,No,19.1,469.95,2026,Low,High Value,Very Low,0.0,95,Excellent,0.82
CHURN-009927,CUST-024695,Small Business,Mexico,Monterrey,Yes,1,2026-04-30 00:00:00,59,Poor Customer Service,Involuntary,51,0.51,Basic,13,19775.73,0.0,0,4,Satisfied,17,7,25,24693.87,Low,Customer Service Call,10,Self-Service,7,17.3,37,1,33,3,High,12,No,No,103.21,337.94,2026,Medium,High Value,Medium,7910.2919999999995,100,Excellent,0.1
